Date,ProductName,ProductCategory,ProductSubCategory,ProductPrice,CustomerName,CustomerEmail,CustomerAddress,CustomerPhone,CustomerSegment,SupplierName,SupplierLocation,SupplierContact,ShipperName,ShippingMethod,QuantitySold,TotalAmount,DiscountAmount,NetAmount,StockReceived,StockSold,StockOnHand
2022-04-21,NonExistentProduct,Books,Fiction,930.3,Timothy Hughes,hunterwood@example.org,"04544 George Street, Hutchinsonville, MH 17573",(895)507-6662x4082,Gold,White and Sons,West Scott,288-572-7043,PLC,Ground,63,58608.9,32.83,58576.06999999999,259,181,78
2023-01-28,Nathaniel,Electronics,Camera,InvalidPrice,Kelly Roth,yarroyo@example.org,"PSC 1156, Box 4395, APO AP 14217",(557)868-3916x7321,Bronze,"Colon, Palmer and Welch",Antonioshire,230-757-6575x898,LLC,Sea,87,56754.45,20.38,56734.07000000001,137,28,109
2022-05-31,Anthony,Books,Academic,0.01,Veronica Brewer,pthomas@example.net,"299 Campbell Expressway, New Rachelburgh, SC 95079",001-658-205-9897x534,Bronze,King-Rodriguez,South Lindatown,7724600682,PLC,Air,90,62405.1,6.26,62398.84,387,386,1
2022-07-31,Nathaniel,Electronics,Camera,65235.0,Craig Castro,samanthabaker@example.com,"USNS Ross, FPO AA 68253",001-298-369-3325x44867,Bronze,"Mack, Wright and Mclaughlin",Alexandrachester,856-399-9995x715,Ltd,Ground,70,45664.5,80.87,45583.63,97,96,1
2023-05-04,Pamela,Electronics,Headphones,651.11,Rachel Espinoza,brucewilliamson@example.net,"Unit 8080 Box 1149, DPO AE 68513",+1-356-949-7858,Silver,Brown-Miller,Seanfort,(502)758-2166,and Sons,Air,36,23439.96,59.23,23380.73,128,57,71
2022-12-10,Justin,Electronics,Headphones,660.05,Samuel Ho,wallacepatricia@example.com,"9079 Alan Bypass, Colinbury, DE 53302",8804572506,Bronze,"Thornton, Jackson and Gray",Leslieville,001-575-242-3572x740,Group,Sea,10,6600.5,117.59,6482.91,156,40,116
2023-04-18,Angela,Toys,Action Figures,0.01,Brittany Hunter,troymerritt@example.net,"30635 Gabriela Tunnel, Jameschester, WV 75590",7019745639,Gold,"Wagner, Jackson and Holt",Port Sarahview,+1-362-752-2777x1817,Inc,Sea,15,5798.55,14.5,5784.05,181,24,157
2023-09-15,Jamie,Books,Fiction,930.3,Billy Curry,bmosley@example.org,"6156 James Views Suite 723, Andrewsfort, HI 74053",408-324-4997,Silver,"Mack, Wright and Mclaughlin",Alexandrachester,856-399-9995x715,Ltd,Sea,15,13954.5,47.43,13907.07,97,68,29
04-23-2023,Elizabeth,Clothing,Shirt,InvalidPrice,Marissa Huber,youngaaron@example.org,"1486 Mccormick River Suite 259, East Michael, KY 09065",001-545-742-6127x561,Gold,Brown-Miller,Seanfort,,Inc,Ground,60,50411.4,134.77,50276.630000000005,337,269,68
2022-10-30,Shawn,Electronics,Headphones,0.01,Megan Bowman,,"965 Carney Mountains Apt. 950, New Louis, UT 29656",(890)278-6408x983,Silver,Campos-Murillo,Lawsontown,822-222-4939,Ltd,Sea,80,36887.2,25.8,36861.4,470,34,436
2023-06-05,Amy,Home & Garden,Decor,364.01,Holly Ramirez,freemanandrew@example.org,"56859 Hoover Place, South Yolandahaven, OR 17738",+1-768-936-2616x477,Gold,Lawson-Wilkins,Calderonchester,(277)930-2705x3206,PLC,Air,26,9464.26,58.17,9406.09,295,201,94
2022-01-09,Wanda,Toys,Educational,268.61,Michael Olsen,moodynicole@example.com,"PSC 4316, Box 0567, APO AA 63759",(947)875-2330x7688,Gold,"Rodriguez, Winters and Perez",Irwinhaven,6538306661,PLC,Sea,88,23637.68,43.47,23594.21,425,415,10
2022-01-03,Fred,Books,Academic,951.53,Teresa Crawford,prattrickey@example.com,"10236 Bauer Track Apt. 556, Katrinamouth, IL 80301",862-950-7962x21852,Bronze,"Rodriguez, Winters and Perez",Irwinhaven,,and Sons,Air,62,58994.86,217.12,58777.74,485,389,96
09-02-2022,Justin,Electronics,Headphones,660.05,Dale Clark,,"2806 Alexander Via Suite 721, North David, WV 37955",686-927-3342x62135,Bronze,Higgins and Sons,West Johnbury,230-568-4141,Group,Ground,39,25741.95,134.21,25607.74,134,97,37
2022-10-04,Fred,Books,Academic,InvalidPrice,Maria Kim,angela91@example.org,"117 Alvarez Garden, North Stacy, AS 83136",001-540-294-4702x3692,Gold,King-Rodriguez,South Lindatown,7724600682,LLC,Air,10,9515.3,237.04,9278.259999999998,466,326,140
2023-01-18,Cynthia,Electronics,Headphones,872.85,Elizabeth Cruz,fisherleah@example.com,"49561 Kathy Common, South Jose, PR 34425",001-510-862-8839,Bronze,"Thornton, Jackson and Gray",Leslieville,001-575-242-3572x740,PLC,Ground,41,35786.85,123.16,35663.689999999995,105,90,15
2022-06-02,NonExistentProduct,Books,Academic,951.53,Dakota Casey,,"80768 Mitchell Club, West Larry, DC 14057",773-302-0202x93589,Bronze,"Gilbert, Miller and Lee",Lake Juanland,+1-619-677-8121x28226,and Sons,Sea,34,32352.02,196.87,32155.15,195,171,24
2023-04-16,Pamela,Electronics,Headphones,651.11,James Gardner,philip71@example.org,"29232 Braun Manor Apt. 213, Port Michael, MD 55779",825.622.6359,Silver,Campos-Murillo,Lawsontown,822-222-4939,Ltd,Sea,45,29299.95,4.99,29294.96,149,50,99
06-26-2022,Nathaniel,Electronics,Camera,652.35,Adam Phelps,jamesgilbert@example.net,"USNV Myers, FPO AE 84995",572-219-5665x66260,Bronze,"Gilbert, Miller and Lee",Lake Juanland,+1-619-677-8121x28226,Inc,Sea,3,1957.05,153.08,1803.9700000000005,162,114,48
2022-05-13,Amy,Home & Garden,Decor,0.01,Felicia Cortez,,"800 Steven Passage, Port Catherineland, HI 41579",344-972-4696,Gold,"Mathis, Olson and Ryan",Herreraland,(906)306-1777x264,PLC,Sea,38,13832.38,55.3,13777.08,347,249,98
2022-01-08,Anthony,Books,Academic,693.39,William Bailey,randallcarroll@example.com,"3680 Richard Overpass Apt. 039, Stevenfort, MP 34013",(376)447-9928,Bronze,"Wagner, Jackson and Holt",Port Sarahview,+1-362-752-2777x1817,and Sons,Air,68,47150.52,10.64,47139.88,243,82,161
2023-02-18,Anthony,Books,Academic,693.39,Renee Soto,williamhernandez@example.net,"87141 Joseph Track Suite 780, Francisfort, KY 79361",001-453-490-8313x088,Silver,Peck Group,West Lindafurt,+1-838-976-6137,and Sons,Sea,39,27042.21,74.79,26967.42,372,45,327
2023-03-12,Jamie,Books,Fiction,930.3,Charles Walker,acarter@example.com,"62004 Kaitlin Trace, South Lindaberg, AL 78553",6978595905,Bronze,King-Rodriguez,South Lindatown,7724600682,PLC,Air,61,56748.3,26.82,56721.48,415,130,285
2022-12-21,Shawn,Electronics,Headphones,461.09,John Wood,bensonjonathan@example.com,"34964 Michael Trace Apt. 571, Lake Amy, IA 61459",(281)878-2327x34302,Silver,"Rodriguez, Winters and Perez",Irwinhaven,6538306661,Ltd,Sea,73,33659.57,94.61,33564.96,453,51,402
2022-03-25,Angela,Toys,Action Figures,38657.0,John Flynn,sjones@example.com,"056 Adams Mission, Paultown, VI 14524",001-891-537-0530,Bronze,"Mathis, Olson and Ryan",Herreraland,(906)306-1777x264,PLC,Sea,4,1546.28,60.0,1486.28,211,72,139
2022-04-01,Wanda,Toys,Educational,268.61,Tyler Roach,karensims@example.net,"903 Ward Course Apt. 033, East Rachelview, SC 48517",+1-361-253-0096,Silver,"Mack, Wright and Mclaughlin",Alexandrachester,,Ltd,Ground,57,15310.77,17.61,15293.16,266,204,62
2023-01-18,Robert,Electronics,Mobile,847.43,Deborah Bauer,parksjoseph@example.org,"5652 Vanessa Camp Suite 309, East Kristophertown, WY 47029",(694)270-2945,Bronze,Lee-Miller,South Emilyview,+1-588-750-7646,Ltd,Air,89,75421.26999999999,68.9,75352.37,339,102,237
2022-03-29,Amy,Home & Garden,Decor,364.01,Edward Jackson,uthomas@example.org,"6784 Lindsey Locks, Lake Coreyborough, IL 16777",(333)494-2932x5267,Gold,Randall-Ballard,Popeport,933.564.7029x6917,Group,Sea,42,15288.42,81.35,15207.07,460,426,34
2021-10-14,NonExistentProduct,Home & Garden,Furniture,431.82,Henry Keith,henryrichard@example.com,"006 Vasquez Mill, South Taylor, NE 35278",(659)880-8370,Bronze,Higgins and Sons,West Johnbury,,Group,Sea,46,19863.72,28.54,19835.18,169,165,4
02-22-2023,Marvin,Clothing,Shirt,995.13,Javier Smith,unicholson@example.org,"9451 Austin Throughway Suite 421, Lake Brookestad, PR 61572",001-978-221-5058x035,Silver,"Mack, Wright and Mclaughlin",Alexandrachester,856-399-9995x715,Inc,Sea,9,8956.17,121.39,8834.78,476,18,458
2023-01-17,Fred,Books,Academic,InvalidPrice,Jacob Ford,jessicagriffith@example.com,"625 Dale Key, Luisstad, OK 77578",001-581-570-1580,Gold,"Rodriguez, Winters and Perez",Irwinhaven,6538306661,PLC,Ground,6,5709.18,230.88,5478.3,273,238,35
2023-06-10,Justin,Electronics,Headphones,660.05,Laura Bryant,,"Unit 5811 Box 5410, DPO AE 35890",001-457-707-9730,Bronze,Smith PLC,Lake Candiceton,459-301-8580,and Sons,Air,67,44223.35,151.1,44072.25,143,42,101
2021-11-29,Justin,Electronics,Headphones,660.05,Michael Ferguson,keithmonica@example.com,"9515 Mcdonald Ridges, South Cassandra, VI 29575",(302)817-2046,Silver,"Mack, Wright and Mclaughlin",Alexandrachester,856-399-9995x715,Inc,Air,42,27722.1,158.75,27563.35,96,20,76
2023-08-29,Fred,Books,Academic,951.53,Miss Christine Wright DDS,tfisher@example.org,"374 Diane Groves, New Jenna, WA 70440",001-299-716-5208x84991,Silver,Randall-Ballard,Popeport,933.564.7029x6917,Inc,Sea,72,68510.16,131.64,68378.52,257,162,95
2022-11-20,Fred,Books,Academic,951.53,Amanda Thomas,bwhite@example.org,"PSC 3454, Box 8474, APO AP 33507",001-497-311-0089x58845,Gold,Soto-Rivera,West Denise,805-650-6257x5876,Group,Ground,24,22836.72,277.71,22559.01,109,28,81
2022-04-14,Fred,InvalidCategory,Academic,951.53,Randy Melendez,harrisonjerry@example.com,"3412 Michael Prairie Apt. 928, Lake Scott, DC 96086",+1-651-713-1541x82562,Bronze,"Gilbert, Miller and Lee",Lake Juanland,+1-619-677-8121x28226,Group,Sea,80,76122.4,205.63,75916.76999999999,408,401,7
2022-01-12,Justin,InvalidCategory,Headphones,660.05,Michael Stewart,austin07@example.com,"7860 Regina Heights Suite 550, New Laurie, VI 49570",(254)831-7579x97772,Silver,"Wagner, Jackson and Holt",Port Sarahview,+1-362-752-2777x1817,Group,Sea,93,61384.65,129.02,61255.63,322,187,135
2022-03-22,NonExistentProduct,Clothing,Shirt,0.01,Jessica Wilson,browndavid@example.org,"077 Blair Curve, Lammouth, HI 59671",806.730.4186x985,Silver,"Ramirez, Hicks and Lara",Dustinmouth,853-738-3918,Inc,Sea,83,69735.77,71.05,69664.72,195,93,102
2022-10-04,Wanda,Toys,Educational,268.61,Matthew Lopez Jr.,,"79193 Joseph Hill, Sonyachester, OH 45088",001-632-521-5997,Gold,Roman-Chambers,Dennischester,001-324-909-1637x2831,PLC,Ground,63,16922.43,45.4,16877.03,60,50,10
2023-07-29,Elizabeth,Clothing,Shirt,0.01,Emily Buchanan,scottmccarthy@example.org,"9051 Richardson Plains, Toddchester, NV 85817",239-727-6255x5235,Bronze,"Wagner, Jackson and Holt",Port Sarahview,+1-362-752-2777x1817,Ltd,Ground,33,27726.27,115.5,27610.77,360,335,25
2022-08-03,Justin,Electronics,Headphones,660.05,Sean Rosales,alexisgordon@example.org,"70483 Hartman Stravenue, Samuelchester, GA 10787",(518)438-8687,Gold,Higgins and Sons,West Johnbury,230-568-4141,LLC,Ground,47,31022.35,163.29,30859.06,296,292,4
2022-01-26,Jamie,Books,Fiction,99999.99,Carrie Murphy,hmason@example.net,"Unit 5050 Box 4267, DPO AA 99304",378-726-2092x14770,Gold,"Thornton, Jackson and Gray",Leslieville,001-575-242-3572x740,LLC,Air,69,64190.7,249.33,63941.37,471,423,48
2023-04-08,Marvin,Clothing,Shirt,995.13,Brian Johnson,phammond@example.com,"9457 Bradley Pass Apt. 278, North Lindsay, PW 28166",+1-337-982-6575x85213,Gold,Brown-Miller,Seanfort,(502)758-2166,and Sons,Sea,50,49756.5,109.85,49646.65,227,41,186
2023-07-20,Shawn,Electronics,Headphones,461.09,Patrick Newton,loribanks@example.org,"18908 Albert Square, Stephanieland, PR 76681",001-628-456-6585x67537,Bronze,"Thornton, Jackson and Gray",Leslieville,001-575-242-3572x740,and Sons,Air,83,38270.47,67.77,38202.7,410,373,37
10-24-2021,Angela,Toys,Action Figures,386.57,Dennis Hanson,pamela44@example.com,"USS Jackson, FPO AE 24384",299-678-2141x0473,Bronze,"Thornton, Jackson and Gray",Leslieville,001-575-242-3572x740,LLC,Ground,20,7731.4,69.73,7661.67,281,150,131
2023-09-26,Justin,Electronics,Headphones,660.05,Spencer Reid,timothy01@example.com,"075 Tyler Bypass, Port Richard, MD 36503",6274637283,Gold,"Rodriguez, Winters and Perez",Irwinhaven,6538306661,LLC,Ground,97,64024.85,120.08,63904.77,238,160,78
2023-02-24,Shawn,Electronics,Headphones,461.09,Sarah Blair,iwarren@example.org,"3053 Joshua Glen Apt. 340, South James, WV 47326",+1-864-683-5023,Bronze,"Thornton, Jackson and Gray",Leslieville,001-575-242-3572x740,Group,Sea,72,33198.48,29.59,33168.89,70,52,18
2022-03-06,Pamela,Electronics,Headphones,651.11,Meghan Hess,krystaltucker@example.org,"451 Kristi Ranch Apt. 056, East Taylorland, PA 51882",853-621-3770,Bronze,"Mack, Wright and Mclaughlin",Alexandrachester,856-399-9995x715,Inc,Air,100,65111.0,126.5,64984.5,91,53,38
2022-01-26,Angela,Toys,Action Figures,386.57,Steven Price,srodriguez@example.com,"391 Lindsay Estates, East Jamesstad, IN 16095",593-272-0739,Bronze,"Colon, Palmer and Welch",Antonioshire,230-757-6575x898,Ltd,Ground,44,17009.079999999998,78.22,16930.859999999997,71,36,35
2023-03-26,NonExistentProduct,Toys,Action Figures,386.57,Andrew Atkinson,ygraves@example.org,"146 Ruben Lights Apt. 300, Sandraside, IN 64181",234-566-8518x375,Bronze,"Colon, Palmer and Welch",Antonioshire,230-757-6575x898,Ltd,Sea,38,14689.66,69.29,14620.37,270,230,40
2023-08-31,NonExistentProduct,Electronics,Camera,652.35,Joseph Wang,,"1457 Castro Village Apt. 892, South Teresa, FM 40516",974-987-6694,Gold,Roman-Chambers,Dennischester,,Group,Ground,30,19570.5,80.07,19490.43,472,126,346
2023-03-20,NonExistentProduct,Home & Garden,Furniture,431.82,Devon Bullock Jr.,francisvicki@example.org,"2752 Robin Ferry, East Melvinberg, DE 60511",430.242.4303x958,Gold,Higgins and Sons,West Johnbury,230-568-4141,Group,Ground,62,26772.84,125.14,26647.7,374,77,297
2022-10-24,Kristine,Electronics,Headphones,InvalidPrice,Kyle Smith,yangelizabeth@example.net,"3976 Evans Bypass, Pattonchester, NH 19216",640.952.8719x7458,Silver,"Rodriguez, Winters and Perez",Irwinhaven,6538306661,Ltd,Sea,35,8008.7,46.39,7962.309999999999,123,28,95
2022-02-20,Cynthia,Electronics,Headphones,872.85,Kaitlyn Taylor,monique80@example.com,"42382 Jessica Forges Suite 615, Reidberg, AZ 23354",616.487.2466,Silver,Smith PLC,Lake Candiceton,459-301-8580,Ltd,Sea,46,40151.1,209.22,39941.88,450,270,180
2022-02-23,Cynthia,Electronics,Headphones,872.85,Melissa Perry,christine86@example.net,"1590 Mendez Divide, Franklinhaven, NC 30277",(299)537-3915x916,Bronze,Lee-Miller,South Emilyview,+1-588-750-7646,PLC,Ground,32,27931.2,220.85,27710.35,133,39,94
2022-03-10,Martha,Books,Fiction,433.1,Jose Thompson,andersonalexander@example.org,"638 Nathan Isle, Michelleton, TN 33983",001-588-377-1241x69562,Silver,White and Sons,West Scott,288-572-7043,Inc,Sea,53,22954.300000000003,128.38,22825.92,295,181,114
2022-11-28,Shawn,Electronics,Headphones,461.09,Nicole Romero,amy47@example.org,"34247 Rodriguez Mission, Smithport, DC 93816",983.402.3805x722,Silver,Campos-Murillo,Lawsontown,822-222-4939,LLC,Sea,92,42420.28,68.91,42351.37,258,146,112
2022-03-07,Marvin,Clothing,Shirt,995.13,Courtney Mayer,brendacarpenter@example.com,"840 Robert Wall, Wangport, TX 20044",475-681-5676,Silver,Lawson-Wilkins,Calderonchester,(277)930-2705x3206,Ltd,Air,4,3980.52,213.05,3767.47,327,103,224
11-26-2021,Jamie,Books,Fiction,930.3,Jack Li,watsondonald@example.net,"USS Miller, FPO AA 94370",367-398-1409x6130,Bronze,"Ramirez, Hicks and Lara",Dustinmouth,853-738-3918,Group,Air,19,17675.7,159.02,17516.68,491,452,39
2023-03-27,Anthony,Books,Academic,693.39,Kevin Grant,jonesedward@example.org,"714 Kevin Rest, East Jamestown, MP 11474",504-994-1535,Bronze,Campos-Murillo,Lawsontown,822-222-4939,Inc,Air,94,65178.66,199.29,64979.37,361,21,340
2022-02-18,Elizabeth,Clothing,Shirt,840.19,David Bryant,sean40@example.org,"Unit 7641 Box 9412, DPO AP 07575",232-751-3608x62551,Bronze,Brown-Miller,Seanfort,,LLC,Sea,66,55452.54,212.38,55240.16,338,111,227
2023-01-17,Elizabeth,Clothing,Shirt,840.19,Nicole Lin,tgarcia@example.net,"4512 Braun Estate Suite 976, South Alan, MP 90095",001-801-740-0335x10175,Silver,Lee-Miller,South Emilyview,+1-588-750-7646,LLC,Ground,73,61333.87,232.7,61101.170000000006,374,54,320
2022-07-11,Justin,Electronics,Headphones,660.05,Robert Rowe,jonathansanchez@example.com,"836 Jennifer Spring Suite 204, North Alyssa, LA 47143",758.802.9149x4746,Bronze,Campos-Murillo,Lawsontown,822-222-4939,Group,Sea,77,50823.85,143.43,50680.42,422,341,81
2023-02-23,Justin,Electronics,Headphones,660.05,Michelle Melton,wrightjenny@example.com,"077 Kendra Lodge Suite 034, North Matthewbury, NM 88593",7258714138,Silver,"Wagner, Jackson and Holt",Port Sarahview,+1-362-752-2777x1817,and Sons,Ground,26,17161.3,61.06,17100.239999999998,275,209,66
2022-07-22,Jamie,Books,Fiction,93030.0,David Atkinson,shawn54@example.net,"580 Brent Greens Suite 770, Lake Stephanie, AL 44195",+1-393-544-9348x192,Bronze,"Gilbert, Miller and Lee",Lake Juanland,+1-619-677-8121x28226,LLC,Sea,67,62330.1,41.67,62288.43,381,78,303
11-09-2022,Anthony,Books,Academic,693.39,Kimberly Brewer,qsmith@example.org,"301 Margaret Pine, West Tiffany, MI 73656",001-322-624-0252x52278,Silver,Lawson-Wilkins,Calderonchester,,PLC,Ground,79,54777.81,151.05,54626.76,132,105,27
2022-11-15,Pamela,Electronics,Headphones,651.11,William Glenn,janicegraham@example.org,"193 Palmer Fall Apt. 366, Westview, ME 76586",+1-998-600-7706x557,Gold,"Mathis, Olson and Ryan",Herreraland,,and Sons,Air,65,42322.15,126.0,42196.15,396,66,330
2021-10-14,Marvin,Clothing,Shirt,995.13,Jennifer Campbell,lsummers@example.net,"506 Shea Mountain, Kristinburgh, WY 58843",+1-518-449-1466x181,Bronze,"Gilbert, Miller and Lee",Lake Juanland,+1-619-677-8121x28226,LLC,Air,43,42790.59,112.04,42678.55,375,262,113
2022-03-23,Justin,Electronics,Headphones,InvalidPrice,Samantha Smith,john56@example.org,"827 Woods Mission, New Kristopher, VI 01016",392.217.3419,Silver,Peck Group,West Lindafurt,+1-838-976-6137,and Sons,Ground,94,62044.7,34.32,62010.38,283,140,143
2022-12-07,Anthony,Books,Academic,693.39,Cynthia Ward,adam63@example.com,"292 Yesenia Turnpike, East Patrickstad, GA 23821",5889849312,Silver,"Rodriguez, Winters and Perez",Irwinhaven,6538306661,Ltd,Air,92,63791.88,29.91,63761.97,449,191,258
2022-03-18,Wanda,Toys,Educational,InvalidPrice,Erin Logan,freed@example.org,"4001 Cindy Dam, North Kevinmouth, CA 67328",345-980-6611x4978,Gold,King-Rodriguez,South Lindatown,7724600682,Inc,Ground,95,25517.95,39.52,25478.43,269,74,195
2022-05-18,Robert,Electronics,Mobile,847.43,Ronald Jones,raymondphillips@example.org,"PSC 9834, Box 1948, APO AE 52899",366-526-2422,Silver,"Gilbert, Miller and Lee",Lake Juanland,+1-619-677-8121x28226,and Sons,Ground,65,55082.95,167.54,54915.41,337,9,328
2023-03-03,Wanda,Toys,Educational,268.61,Melissa Wood,pholloway@example.net,"1697 Phyllis River, New Melissafort, OR 59928",621-437-6116x0946,Silver,Roman-Chambers,Dennischester,,Group,Air,27,7252.47,24.96,7227.51,188,160,28
2022-01-01,Cynthia,Electronics,Headphones,872.85,Suzanne Gibson,barbara23@example.com,"1349 Joseph Green, West Steven, IL 83194",+1-389-230-1075,Bronze,King-Rodriguez,South Lindatown,7724600682,Ltd,Air,79,68955.15000000001,201.75,68753.40000000001,331,178,153
2021-12-08,NonExistentProduct,Electronics,Mobile,847.43,Thomas Braun,thomas54@example.net,"1800 Tanya Forge, West Shannon, WY 71709",296.314.2332x2672,Bronze,Lee-Miller,South Emilyview,+1-588-750-7646,and Sons,Ground,29,24575.47,206.19,24369.28,315,122,193
2022-04-03,Shannon,Home & Garden,Gardening Tools,68.01,Eric Robinson,mitchell94@example.com,"856 Smith Circle Suite 494, Diazton, TN 27178",267.381.9524,Bronze,"Ramirez, Hicks and Lara",Dustinmouth,853-738-3918,Ltd,Ground,79,5372.79,17.57,5355.22,334,143,191
03-26-2023,Tammy,Home & Garden,Furniture,431.82,Rebecca Moody,aaron33@example.com,"863 Smith Spring Apt. 371, Shelleyfurt, CT 70779",(891)730-8443x954,Gold,"Rodriguez, Winters and Perez",Irwinhaven,6538306661,Ltd,Ground,35,15113.7,84.54,15029.159999999998,102,5,97
2023-06-01,Martha,InvalidCategory,Fiction,433.1,Adam Koch,cindycallahan@example.net,"0287 Maria Fall, Lake Lisa, IA 67735",(249)359-1207x043,Bronze,Campos-Murillo,Lawsontown,,PLC,Ground,28,12126.8,57.55,12069.250000000002,402,340,62
2023-02-23,Katie,Books,Non-fiction,642.11,Veronica Mullen,michael03@example.net,"0764 Robinson Rapid, Hallchester, NY 74683",001-747-400-1789x226,Bronze,Peck Group,West Lindafurt,,and Sons,Sea,68,43663.48,16.14,43647.34,131,2,129
2023-09-19,Michael,InvalidCategory,Dolls,46.23,Amy Woods,castillovictoria@example.net,"17151 Sandoval Springs Apt. 985, Jimmyton, MP 93776",001-532-710-1686x971,Gold,Lawson-Wilkins,Calderonchester,(277)930-2705x3206,LLC,Air,34,1571.82,5.33,1566.49,271,127,144
2022-09-21,Kristine,Electronics,Headphones,228.82,Lisa Collins,tammycross@example.org,"4182 Alejandra Inlet Apt. 377, Johnberg, ID 65377",001-695-580-6280x70293,Bronze,Brown-Miller,Seanfort,(502)758-2166,Ltd,Air,77,17619.14,42.27,17576.87,340,298,42
2023-08-21,Anthony,Books,Academic,InvalidPrice,Peggy Mendez,cruzjohn@example.org,"5564 White Plaza, South Thomas, WA 29755",001-575-857-3261,Gold,"Gilbert, Miller and Lee",Lake Juanland,+1-619-677-8121x28226,PLC,Air,14,9707.46,171.48,9535.98,163,160,3
2022-08-02,Shannon,Home & Garden,Gardening Tools,6801.000000000001,Walter Bishop,walkerjennifer@example.com,"05206 Michael Keys Apt. 445, Port Ryan, TX 81479",6378045435,Silver,Lee-Miller,South Emilyview,+1-588-750-7646,Ltd,Sea,69,4692.6900000000005,6.36,4686.330000000001,61,42,19
