Date,ProductName,ProductCategory,ProductSubCategory,ProductPrice,CustomerName,CustomerEmail,CustomerAddress,CustomerPhone,CustomerSegment,SupplierName,SupplierLocation,SupplierContact,ShipperName,ShippingMethod,QuantitySold,TotalAmount,DiscountAmount,NetAmount,StockReceived,StockSold,StockOnHand
2023-05-31,Wanda,Toys,Educational,268.61,Alfred Anderson,harristaylor@example.com,"38416 Porter Junction, Jasonchester, OR 84434",4954304596,Bronze,"Colon, Palmer and Welch",Antonioshire,230-757-6575x898,Group,Ground,12,3223.32,1.38,3221.94,411,133,278
2022-06-15,Shawn,Electronics,Headphones,461.09,Mary Jones,ericfreeman@example.net,"59038 Joseph Row Apt. 956, Richardfurt, OH 72822",+1-438-297-3966,Silver,"Mack, Wright and Mclaughlin",Alexandrachester,,Inc,Air,94,43342.46,88.03,43254.43,313,295,18
2022-06-22,Justin,Electronics,Headphones,InvalidPrice,Lori Hernandez,melissa46@example.com,"32377 Gray Plain, Brownton, MH 85374",+1-338-729-6761x292,Silver,Lawson-Wilkins,Calderonchester,(277)930-2705x3206,Ltd,Ground,24,15841.199999999999,135.66,15705.539999999999,245,113,132
2022-06-06,Cynthia,Electronics,Headphones,872.85,Susan Payne,eward@example.com,"122 Vaughn Inlet Suite 107, East Julian, MI 93565",225-501-6993,Silver,King-Rodriguez,South Lindatown,,Inc,Ground,95,82920.75,245.84,82674.91,380,349,31
08-31-2023,Amy,Home & Garden,Decor,364.01,James Johnson,dwilson@example.com,"Unit 2078 Box 8503, DPO AP 71675",529.792.1915,Silver,"Ramirez, Hicks and Lara",Dustinmouth,853-738-3918,PLC,Sea,70,25480.7,107.32,25373.38,220,27,193
2022-01-20,Cynthia,Electronics,Headphones,872.85,Heather Jacobs,daniel74@example.com,"7354 Wright Skyway, South Sherry, ME 23941",+1-264-873-4590x374,Silver,Soto-Rivera,West Denise,805-650-6257x5876,Group,Air,91,79429.35,180.03,79249.32,154,148,6
2021-12-13,Nathaniel,Electronics,Camera,652.35,Gregory Ramirez,shafferdylan@example.org,"453 Cook Fort Suite 661, Petersonville, TN 60334",354-210-5992,Bronze,Campos-Murillo,Lawsontown,822-222-4939,Inc,Sea,43,28051.05,84.84,27966.21,77,71,6
2022-09-30,Katie,Books,Non-fiction,0.01,Kathleen Spears,lauriegrimes@example.com,"460 Morgan Avenue, Youngside, WY 65341",517-248-3998x271,Gold,Campos-Murillo,Lawsontown,822-222-4939,LLC,Ground,66,42379.26,16.07,42363.19,55,52,3
2023-01-13,Nathaniel,Electronics,Camera,652.35,Darren Delacruz,dunnpatricia@example.com,"894 Allison Junctions, West Lauren, MN 56171",780.355.9116x348,Silver,"Thornton, Jackson and Gray",Leslieville,001-575-242-3572x740,Group,Sea,49,31965.15,168.87,31796.280000000002,201,128,73
2022-07-01,Nathaniel,InvalidCategory,Camera,0.01,Mary Fuller,dana55@example.net,"9144 Reyes Lake, Jasonhaven, ID 27382",470.516.8037x20968,Silver,White and Sons,West Scott,288-572-7043,and Sons,Ground,98,63930.3,67.87,63862.43,129,118,11
2022-04-05,Michael,InvalidCategory,Dolls,99999.99,Brooke Pearson,rodriguezchristopher@example.net,"41834 Coleman Bypass, Yolandastad, MI 52310",001-551-234-5183x33989,Gold,Campos-Murillo,Lawsontown,822-222-4939,LLC,Air,39,1802.9699999999998,10.66,1792.3099999999997,369,215,154
2022-01-19,Katie,Books,Non-fiction,642.11,Eric Robinson,stacymiller@example.net,"9476 Jasmine Vista Apt. 212, Lake Ashleyburgh, MO 55669",207-799-2129x5424,Bronze,"Thornton, Jackson and Gray",Leslieville,001-575-242-3572x740,Group,Ground,27,17336.97,31.26,17305.710000000003,383,209,174
2022-03-19,Elizabeth,Clothing,Shirt,840.19,Christopher Reynolds,taylorthomas@example.com,"USS Wheeler, FPO AE 33072",(640)566-3278,Gold,"Thornton, Jackson and Gray",Leslieville,001-575-242-3572x740,Group,Air,70,58813.3,185.39,58627.91,154,152,2
2022-11-29,Wanda,Toys,Educational,InvalidPrice,Mary Williams,kevinburton@example.net,"9520 Sara Knoll, New Leeborough, VI 41720",001-874-879-1040x891,Bronze,Randall-Ballard,Popeport,,Ltd,Ground,42,11281.62,48.84,11232.78,90,85,5
2022-01-09,Justin,Electronics,Headphones,99999.99,Allison Vaughn,alexis13@example.net,"008 Andrea Walks, New Daltonmouth, GU 69464",+1-976-819-7919x859,Gold,"Colon, Palmer and Welch",Antonioshire,230-757-6575x898,Inc,Sea,11,7260.549999999999,62.13,7198.419999999999,57,1,56
2021-11-26,Justin,Electronics,Headphones,660.05,Patricia Chaney,mmills@example.com,"66379 Brian Squares, Port Brandon, NY 15004",338-328-8918x12737,Silver,"Gilbert, Miller and Lee",Lake Juanland,+1-619-677-8121x28226,Ltd,Sea,45,29702.249999999996,131.35,29570.899999999998,335,310,25
2023-05-03,Fred,Books,Academic,0.01,Erin Lewis,barkerkayla@example.net,"3996 Ward Gardens Suite 279, Nuneztown, WV 60471",(929)476-3644x8755,Silver,Brown-Miller,Seanfort,(502)758-2166,and Sons,Ground,56,53285.68,89.34,53196.340000000004,78,5,73
2021-09-28,Angela,Toys,Action Figures,0.01,Ryan Odonnell,,"92850 Chad Flats Apt. 560, East Eric, AZ 17444",495.439.8151x185,Bronze,Soto-Rivera,West Denise,805-650-6257x5876,LLC,Air,5,1932.85,33.1,1899.75,171,118,53
2023-02-25,Elizabeth,Clothing,Shirt,840.19,Jennifer Wheeler,,"8583 Amy Station, Kennethview, WY 42342",6303406722,Silver,"Colon, Palmer and Welch",Antonioshire,230-757-6575x898,Inc,Air,48,40329.12,176.22,40152.9,308,150,158
2023-07-19,Justin,Electronics,Headphones,660.05,Shannon Barrera,,"12831 James View Apt. 919, New Markbury, MN 02247",+1-820-355-7910x68987,Silver,"Mack, Wright and Mclaughlin",Alexandrachester,856-399-9995x715,and Sons,Sea,81,53464.049999999996,113.7,53350.35,127,78,49
2023-09-19,Katie,InvalidCategory,Non-fiction,0.01,Richard Green,gregorymoore@example.org,"105 Ramirez Passage, South Nicolefort, IA 04426",(887)608-8837,Gold,Lee-Miller,South Emilyview,+1-588-750-7646,LLC,Ground,52,33389.72,86.38,33303.340000000004,260,216,44
2022-11-24,Katie,Books,Non-fiction,0.01,David Long,cassandrajones@example.net,"99106 Katie Plain Apt. 480, Port Heatherview, CO 09534",001-784-637-8523x930,Gold,"Wagner, Jackson and Holt",Port Sarahview,+1-362-752-2777x1817,Inc,Sea,59,37884.49,160.71,37723.78,314,176,138
2022-01-14,Tammy,Home & Garden,Furniture,431.82,Christy James,galvanjamie@example.net,"4531 Snyder Plain Suite 627, Rasmussenchester, OH 13121",309.962.3244x6904,Gold,"Wagner, Jackson and Holt",Port Sarahview,+1-362-752-2777x1817,and Sons,Sea,15,6477.3,41.03,6436.27,369,183,186
05-21-2023,Elizabeth,Clothing,Shirt,840.19,Dr. Steven Williams PhD,usanders@example.org,"98981 Conway Creek, Phillipbury, AK 82045",001-901-346-6264,Bronze,Soto-Rivera,West Denise,,Group,Sea,54,45370.26,63.38,45306.880000000005,429,302,127
2023-08-02,Wanda,Toys,Educational,26861.0,Madison Taylor,zparsons@example.com,"942 Craig Crossing, South Christinaton, MN 48432",828.251.4117x7379,Silver,"Mathis, Olson and Ryan",Herreraland,(906)306-1777x264,LLC,Ground,25,6715.25,44.82,6670.43,60,29,31
2022-11-29,Justin,Electronics,Headphones,660.05,Lee Rodriguez,davidmarquez@example.net,"284 Daniel Camp Apt. 679, Jacobsberg, MT 87639",605.551.1837x846,Bronze,"Ramirez, Hicks and Lara",Dustinmouth,853-738-3918,LLC,Air,47,31022.35,49.05,30973.3,315,244,71
2022-12-21,Shawn,Electronics,Headphones,461.09,John Wood,bensonjonathan@example.com,"34964 Michael Trace Apt. 571, Lake Amy, IA 61459",(281)878-2327x34302,Silver,"Rodriguez, Winters and Perez",Irwinhaven,6538306661,Ltd,Sea,73,33659.57,94.61,33564.96,453,51,402
2022-10-10,Jamie,Books,Fiction,InvalidPrice,Caleb Smith,,"8714 Jacob Gardens Suite 550, Duanemouth, NM 81371",335.907.1645,Silver,"Ramirez, Hicks and Lara",Dustinmouth,853-738-3918,Inc,Air,3,2790.8999999999996,214.94,2575.9599999999996,124,66,58
2023-03-23,Wanda,Toys,Educational,268.61,Marcus Atkinson,smithanthony@example.net,"956 Marie Divide, Alexandriaberg, CO 94449",(729)690-5842x453,Silver,King-Rodriguez,South Lindatown,7724600682,Ltd,Sea,97,26055.170000000002,51.31,26003.86,108,71,37
07-14-2023,Justin,Electronics,Headphones,0.01,Christopher White,kathryn66@example.org,"356 Andrea Radial Suite 243, New Walter, MH 64750",001-828-326-3414,Gold,"Rodriguez, Winters and Perez",Irwinhaven,6538306661,PLC,Sea,11,7260.549999999999,12.83,7247.719999999999,313,91,222
2022-03-18,NonExistentProduct,Electronics,Headphones,228.82,Brandi Herman,gillespiekatherine@example.net,"346 David Union, South Danny, NC 74555",+1-743-840-2767,Silver,Roman-Chambers,Dennischester,001-324-909-1637x2831,LLC,Air,97,22195.54,14.41,22181.13,115,57,58
2023-05-11,Robert,Electronics,Mobile,84743.0,Abigail Ruiz,,"27488 Morrison Forges, Batesview, DE 91764",(494)765-8434,Bronze,King-Rodriguez,South Lindatown,7724600682,Group,Air,16,13558.88,70.99,13487.89,314,227,87
2022-04-24,Justin,InvalidCategory,Headphones,660.05,Christine Luna,,"425 Lauren Club Apt. 895, Kennethtown, MH 29055",+1-594-644-4417,Gold,Higgins and Sons,West Johnbury,230-568-4141,Inc,Ground,97,64024.85,0.15,64024.7,397,40,357
2022-12-24,Wanda,Toys,Educational,268.61,Mary Hill,benjaminbennett@example.net,"416 Baker Isle, Fostershire, MD 90022",4474047878,Silver,"Thornton, Jackson and Gray",Leslieville,001-575-242-3572x740,LLC,Ground,49,13161.890000000001,30.94,13130.95,247,141,106
2022-09-05,Wanda,Toys,Educational,268.61,Kimberly Pham,shannoncarter@example.org,"24080 Rollins Passage Suite 212, Longmouth, OH 72420",7799086450,Bronze,Lee-Miller,South Emilyview,+1-588-750-7646,and Sons,Air,22,5909.42,12.71,5896.71,290,22,268
2021-11-20,Pamela,Electronics,Headphones,65111.0,Brian Anderson,mcknightmichelle@example.com,"674 Donna Burg, Michaelton, GU 00556",604-993-1843x307,Bronze,"Ramirez, Hicks and Lara",Dustinmouth,,LLC,Ground,87,56646.57,32.51,56614.06,362,160,202
2022-05-04,Amy,Home & Garden,Decor,364.01,Bethany Williams,ygomez@example.net,"78288 Jaclyn Gardens, Lisaburgh, AK 91876",503.429.7431,Silver,King-Rodriguez,South Lindatown,7724600682,PLC,Ground,89,32396.89,2.48,32394.41,221,108,113
2023-03-26,Cynthia,Electronics,Headphones,87285.0,Roy Steele,crystal43@example.net,"0527 Perry Forges, East Danielmouth, HI 07774",001-468-758-0918,Silver,Randall-Ballard,Popeport,933.564.7029x6917,PLC,Sea,20,17457.0,1.15,17455.85,53,34,19
2021-12-19,Michael,Toys,Dolls,4623.0,Sara Ali,justin77@example.com,"474 Rivera Islands Suite 763, Littlehaven, NM 78447",(247)529-5657x25633,Gold,Smith PLC,Lake Candiceton,459-301-8580,LLC,Air,99,4576.7699999999995,2.48,4574.29,345,133,212
2023-03-31,Wanda,Toys,Educational,26861.0,Daisy Mckenzie,barrondavid@example.com,"77537 Edward Lodge Suite 444, South Jennifer, OK 53382",994.556.6007x962,Bronze,"Mathis, Olson and Ryan",Herreraland,(906)306-1777x264,PLC,Air,31,8326.91,42.73,8284.18,132,20,112
2022-03-08,Fred,Books,Academic,InvalidPrice,Jonathan Villarreal,ichambers@example.com,"Unit 4256 Box 1748, DPO AE 99549",934-201-2135x2932,Silver,King-Rodriguez,South Lindatown,7724600682,Inc,Air,71,67558.63,234.01,67324.62000000001,393,364,29
2021-11-10,NonExistentProduct,Electronics,Headphones,228.82,Shannon Rodriguez,gabriel98@example.org,"03488 Robert Pike, Hernandezmouth, VT 17736",(498)699-8619,Silver,Smith PLC,Lake Candiceton,,Group,Sea,2,457.64,55.0,402.64,372,86,286
02-07-2023,Pamela,Electronics,Headphones,65111.0,Eugene Weiss,welchmichael@example.org,"31950 Madison Plaza Suite 612, East Melissa, NV 22662",001-205-612-6830x36597,Silver,King-Rodriguez,South Lindatown,7724600682,and Sons,Ground,1,651.11,100.88,550.23,456,114,342
2021-12-28,Elizabeth,Clothing,Shirt,840.19,Gregory Washington,rickyrivera@example.com,"Unit 1507 Box 9308, DPO AA 35503",676.930.7490x5531,Bronze,Brown-Miller,Seanfort,(502)758-2166,LLC,Sea,96,80658.24,5.6,80652.64,145,117,28
2023-06-15,NonExistentProduct,Electronics,Headphones,228.82,Ronald Benson,yanderson@example.net,"704 Nathan Plains, South Michelle, FL 05102",001-868-526-1754,Bronze,"Ramirez, Hicks and Lara",Dustinmouth,853-738-3918,LLC,Ground,12,2745.84,18.51,2727.33,473,292,181
2021-10-31,Shannon,Home & Garden,Gardening Tools,68.01,Andrew Warner,stephenschristina@example.com,"12945 Sean Forest Suite 213, Adamton, AR 90818",222.981.3024x868,Gold,Brown-Miller,Seanfort,(502)758-2166,PLC,Sea,35,2380.3500000000004,14.29,2366.0600000000004,401,312,89
2023-06-09,Fred,Books,Academic,951.53,Chad Cook,parkercurtis@example.org,"383 Jaime Place Suite 940, New Tammy, MP 24897",949-900-1096x17056,Silver,Higgins and Sons,West Johnbury,230-568-4141,PLC,Sea,40,38061.2,223.51,37837.689999999995,364,329,35
2021-11-24,Amy,Home & Garden,Decor,InvalidPrice,Joseph Jackson,pthomas@example.org,"58986 Moore Meadow, West Bruce, MH 59844",001-955-871-5434x3879,Silver,Randall-Ballard,Popeport,933.564.7029x6917,LLC,Sea,9,3276.09,35.21,3240.88,245,25,220
2021-12-13,Wanda,Toys,Educational,26861.0,Melinda Fuller,tyler74@example.com,"83926 Perez Landing Suite 940, Amandaport, NJ 20306",225-519-4547x81830,Silver,"Mathis, Olson and Ryan",Herreraland,(906)306-1777x264,PLC,Air,22,5909.42,54.04,5855.38,141,42,99
2023-03-17,Fred,Books,Academic,951.53,Destiny Williams,isnyder@example.com,"353 Anne Well, Port Maria, NM 27690",8716124907,Gold,Lawson-Wilkins,Calderonchester,(277)930-2705x3206,and Sons,Air,98,93249.94,178.77,93071.17,338,332,6
03-18-2023,Shannon,Home & Garden,Gardening Tools,68.01,Laura Rivers,nicoleclark@example.org,"14680 Tamara Square, Phillipfurt, ID 81324",964-625-5128,Silver,Randall-Ballard,Popeport,933.564.7029x6917,PLC,Ground,4,272.04,9.67,262.37,226,35,191
2022-12-15,Kristine,Electronics,Headphones,99999.99,Darrell Stuart,dianeanderson@example.net,"16523 Teresa Via Apt. 435, Danielsstad, FM 46988",(631)379-3641x661,Gold,Roman-Chambers,Dennischester,001-324-909-1637x2831,Ltd,Air,68,15559.76,56.95,15502.81,268,64,204
2021-10-29,Michael,Toys,Dolls,46.23,Alexis Rubio,katherinesmith@example.net,"9653 Marcus Way, Justinhaven, AR 04169",001-725-875-4744x042,Bronze,"Colon, Palmer and Welch",Antonioshire,230-757-6575x898,and Sons,Ground,92,4253.16,10.12,4243.04,280,121,159
2023-05-11,Anthony,InvalidCategory,Academic,69339.0,Suzanne Smith,kayla11@example.org,"USNV Rodriguez, FPO AA 02092",711.223.9848,Silver,Lawson-Wilkins,Calderonchester,(277)930-2705x3206,and Sons,Air,28,19414.92,142.23,19272.69,403,142,261
2023-04-06,Robert,Electronics,Mobile,0.01,Douglas Williams,christine29@example.net,"97814 Burns Motorway, Willieport, IN 00878",(946)209-1412,Bronze,Randall-Ballard,Popeport,933.564.7029x6917,and Sons,Sea,57,48303.509999999995,180.81,48122.7,500,155,345
2022-08-30,Shannon,Home & Garden,Gardening Tools,68.01,Heather Bernard,christopher45@example.org,"Unit 8521 Box 7882, DPO AP 83747",(770)558-1705,Silver,"Gilbert, Miller and Lee",Lake Juanland,+1-619-677-8121x28226,and Sons,Sea,93,6324.93,16.31,6308.62,311,262,49
2023-07-25,Robert,Electronics,Mobile,84743.0,Joyce Hodge,ogardner@example.org,"07431 Schneider Valley, Smithberg, WY 34203",(561)855-6624x299,Silver,"Gilbert, Miller and Lee",Lake Juanland,+1-619-677-8121x28226,Group,Air,92,77963.56,91.87,77871.69,240,118,122
2023-06-07,Jamie,Books,Fiction,930.3,Alison Taylor,zcollier@example.com,"0811 Anthony Land Apt. 340, North Zachary, UT 30546",775-764-7361,Bronze,Randall-Ballard,Popeport,933.564.7029x6917,and Sons,Ground,72,66981.59999999999,85.87,66895.73,196,61,135
2023-02-02,Elizabeth,Clothing,Shirt,84019.0,Jose Gallagher,pamelacole@example.net,"9816 Colon Road, New Tracyland, AZ 33808",489.872.1977,Bronze,Roman-Chambers,Dennischester,001-324-909-1637x2831,and Sons,Air,24,20164.56,237.81,19926.75,437,424,13
2022-07-27,Wanda,Toys,Educational,268.61,Lisa Santiago,austin15@example.net,"228 Ward Motorway, New Natalieland, WV 25991",4913134227,Silver,Campos-Murillo,Lawsontown,822-222-4939,PLC,Sea,39,10475.79,19.24,10456.550000000001,246,87,159
2022-11-22,Wanda,Toys,Educational,268.61,Frank Morales,susan34@example.com,"041 Jimenez Streets Suite 149, Hughestown, ND 27685",(595)535-7618,Bronze,Peck Group,West Lindafurt,+1-838-976-6137,Group,Sea,68,18265.48,50.15,18215.329999999998,218,25,193
2022-12-19,Marvin,Clothing,Shirt,99513.0,Chelsea Horton,,"12363 Bond Pike Apt. 511, East Kimberly, PR 38388",711.921.8537x1679,Bronze,"Wagner, Jackson and Holt",Port Sarahview,+1-362-752-2777x1817,LLC,Air,88,87571.44,18.07,87553.37,428,89,339
2022-08-27,Anthony,Books,Academic,693.39,Curtis Lee,,"PSC 3622, Box 2591, APO AP 08615",+1-649-553-6604x93368,Bronze,Roman-Chambers,Dennischester,001-324-909-1637x2831,PLC,Sea,2,1386.78,91.42,1295.36,445,393,52
2022-06-11,Pamela,Electronics,Headphones,651.11,Melissa Vega,waltonmason@example.com,"29369 Jeffrey Shore, North Michelletown, IA 02505",7106855131,Silver,Roman-Chambers,Dennischester,001-324-909-1637x2831,and Sons,Air,43,27997.73,101.55,27896.18,78,60,18
2022-11-24,NonExistentProduct,Books,Academic,69339.0,Candice Bishop,ywilliams@example.org,"48294 Anne Pine Apt. 629, Donborough, MD 26625",+1-341-577-5032x654,Silver,King-Rodriguez,South Lindatown,7724600682,Ltd,Ground,13,9014.07,66.78,8947.289999999999,206,58,148
2022-09-21,Kristine,Electronics,Headphones,228.82,Lisa Collins,tammycross@example.org,"4182 Alejandra Inlet Apt. 377, Johnberg, ID 65377",001-695-580-6280x70293,Bronze,Brown-Miller,Seanfort,(502)758-2166,Ltd,Air,77,17619.14,42.27,17576.87,340,298,42
09-25-2023,NonExistentProduct,Home & Garden,Decor,364.01,Nicole Miller,,"9434 Malone Fields Apt. 504, South Lori, WY 74475",(684)599-8989x20674,Bronze,Lee-Miller,South Emilyview,+1-588-750-7646,and Sons,Ground,47,17108.47,59.4,17049.07,99,84,15
2023-01-09,Angela,Toys,Action Figures,386.57,Ashley Pace,gutierrezamanda@example.com,"614 Glenn Corner Suite 847, North Samanthafort, PW 62427",(964)356-3211x36417,Silver,Lee-Miller,South Emilyview,,Ltd,Sea,81,31312.17,32.39,31279.78,277,231,46
2023-08-10,Kristine,Electronics,Headphones,228.82,Hunter Mckenzie,tammiescott@example.org,"624 Amy Loop, East Patricia, IN 42937",+1-497-433-9004x60348,Gold,"Ramirez, Hicks and Lara",Dustinmouth,853-738-3918,and Sons,Sea,36,8237.52,24.03,8213.49,464,274,190
2021-12-31,Cynthia,Electronics,Headphones,872.85,Samuel Marshall,david74@example.net,"USS Maddox, FPO AP 90038",303.662.9672,Bronze,"Colon, Palmer and Welch",Antonioshire,230-757-6575x898,and Sons,Air,23,20075.55,119.24,19956.309999999998,473,34,439
2021-11-12,Fred,Books,Academic,951.53,Michael Williams,,"3735 Cox Summit, West Aprilland, IN 34737",001-570-632-1853,Bronze,Lawson-Wilkins,Calderonchester,(277)930-2705x3206,PLC,Ground,98,93249.94,21.39,93228.55,280,246,34
2023-07-25,Michael,Toys,Dolls,46.23,Brittany Ward,brewerrhonda@example.org,"38444 Wade Extensions Apt. 139, Williamsshire, WY 40962",(241)902-2420,Bronze,"Rodriguez, Winters and Perez",Irwinhaven,6538306661,PLC,Sea,28,1294.4399999999998,4.41,1290.0299999999997,266,141,125
2022-07-17,NonExistentProduct,Books,Academic,0.01,Anita Lowe,livingstoncindy@example.com,"80113 David Springs, North Ryan, MN 63603",+1-319-270-8879x95522,Bronze,"Wagner, Jackson and Holt",Port Sarahview,+1-362-752-2777x1817,Ltd,Air,100,95153.0,109.28,95043.72,131,52,79
2022-08-17,Elizabeth,Clothing,Shirt,840.19,Richard Chavez,jenniferanderson@example.net,"Unit 9271 Box 5504, DPO AA 11279",(700)947-8822,Gold,"Wagner, Jackson and Holt",Port Sarahview,+1-362-752-2777x1817,and Sons,Air,49,41169.310000000005,55.12,41114.19,382,23,359
2022-08-12,Tammy,Home & Garden,Furniture,43182.0,Michael Stokes,kyle12@example.com,"2073 Stewart Terrace, Myersmouth, UT 65625",001-781-480-7633x6099,Silver,Campos-Murillo,Lawsontown,822-222-4939,Inc,Ground,27,11659.14,66.87,11592.269999999999,373,112,261
2022-08-24,Wanda,Toys,Educational,268.61,Ebony Price,,"1112 Kevin Street, Smithmouth, ME 58862",(811)217-9046,Gold,Brown-Miller,Seanfort,,and Sons,Sea,50,13430.5,38.3,13392.2,278,179,99
2023-08-19,Justin,Electronics,Headphones,66005.0,Christopher Clark,taylordylan@example.org,"39900 Katie Extensions Apt. 820, Johnstonmouth, KS 15560",(223)632-0482x8111,Bronze,Roman-Chambers,Dennischester,001-324-909-1637x2831,Group,Air,24,15841.199999999999,179.7,15661.499999999998,106,53,53
2023-05-24,Anthony,Books,Academic,693.39,Angela Huff,austin14@example.net,"USNV Obrien, FPO AE 83263",001-588-385-7190x7560,Silver,Lee-Miller,South Emilyview,+1-588-750-7646,Inc,Sea,47,32589.329999999998,195.06,32394.269999999997,383,206,177
2021-11-14,Marvin,Clothing,Shirt,995.13,Elizabeth Evans,cantusarah@example.org,"2344 Gonzalez Valleys, South Anthonyhaven, NM 63262",(230)614-3899x428,Silver,King-Rodriguez,South Lindatown,7724600682,PLC,Sea,45,44780.85,53.75,44727.1,198,82,116
2023-09-21,Amy,Home & Garden,Decor,364.01,Pedro Smith,robinsonapril@example.com,"82687 Zamora Forges Suite 390, Williamville, ME 77284",+1-325-643-3962x76383,Gold,"Colon, Palmer and Welch",Antonioshire,230-757-6575x898,Group,Ground,31,11284.31,108.36,11175.949999999999,268,8,260
07-30-2023,Pamela,Electronics,Headphones,651.11,Lucas Romero,shanson@example.org,"511 Kyle Fall Suite 233, Burnettmouth, NE 95475",645.678.3975x007,Gold,"Gilbert, Miller and Lee",Lake Juanland,+1-619-677-8121x28226,LLC,Ground,81,52739.91,169.93,52569.98,50,16,34
